T_or_V,label,Chamber_temp,voltage_mV,power_mean,power_SD,power_iqr,power_skew,power_kurtosis,x_mean,x_SD,x_IQR,x_skew,x_kurtosis,y_mean,y_SD,y_IQR,y_skew,y_kurtosis,z_mean,z_SD,z_IQR,z_skew,z_kurtosis,board_temp_mean,board_temp_SD,board_temp_iqr,board_temp_skew,board_temp_kurtosis
V,2,20,2100,0.0568594374065,0.0263710660405,0.05571093,0.5199601086645476,-1.5005925886547062,-0.0771514000062,0.00401049552157,0.00567010309278,-0.08185422774247124,-0.15820654572154824,0.162540878936,0.00473000252601,0.00515463917526,-0.02554482893293292,0.1725601463533697,1.00323605444,0.00537319909926,0.00721649484536,0.14911877557462871,-0.28302687035851637,18.996978852,0.038748505554,0.0,-12.747787220822104,160.50607902735533
V,2,20,2100,0.0567387133416,0.0263624310745,0.05563012,0.5188201075354109,-1.4997080149658848,-0.0771619163129,0.00440804433649,0.00541237113402,-0.1306797926301736,0.13703896952344374,0.162695573075,0.00496602351019,0.00618556701031,0.0384888509580275,0.19052457519740562,1.00291995149,0.00481911141904,0.00618556701031,0.005274388071702575,0.3390569362808886,18.9852941176,0.0844788624491,0.0,-5.570484990582303,29.030303030302818
V,2,20,2100,0.056708427581,0.0263175163719,0.05388667,0.5209071552364977,-1.4946425356491457,-0.0775788446288,0.00433182248273,0.00618556701031,-0.09999624657193236,-0.2477793228718559,0.162480936985,0.00517979152244,0.00721649484536,0.03429265369370925,-0.009296721726361756,1.00258951992,0.00495827169842,0.0069587628866,0.030221531953367572,-0.024231028983769498,18.9970414201,0.0383475780971,0.0,-12.884329721834666,164.00595238095227
V,2,20,2100,0.0567487184539,0.0263675832486,0.05521071,0.5195356887811688,-1.4986345549310491,-0.077147766323,0.00454225194468,0.00618556701031,-0.1406075918253285,-0.06656891890175576,0.163426607757,0.00448589349241,0.00541237113402,0.2360567144678408,-0.23327252859025105,1.00294243986,0.00515643505984,0.00721649484536,0.05307791524766264,-0.29205200260991404,18.9985119048,0.0272366149073,0.0,-18.24836938125235,331.00298507462776
V,2,20,2100,0.0567585962344,0.0263428378941,0.05463699,0.5134923988449253,-1.5034288578259587,-0.0769368479536,0.00415751166778,0.00618556701031,-0.07546183178249098,-0.22145456241374184,0.162500771653,0.00442097099312,0.00618556701031,-0.06960110722605879,-0.12358711060814676,1.00303413791,0.00555054666751,0.00618556701031,0.04077224175223991,-0.09794668389055161,18.997005988,0.0385751458884,0.0,-12.806483674154359,162.00602409638336
T,2,22,2100,0.0568723964339,0.0262748920553,0.05508822,0.5125169648341943,-1.5034432519029117,-0.0255308051055,0.00417646424444,0.00515463917526,-0.2583275908139318,0.19639721137920452,0.0310229504173,0.00458573233103,0.00618556701031,-0.25109481809522294,-0.21300698122463713,1.01404332351,0.00500298416425,0.00721649484536,-0.14541525507368933,-0.21100832496868183,20.8779761905,0.221581328517,0.0,-1.395301042959691,0.5028048144353612
T,2,22,2100,0.0568789558603,0.0263168355867,0.05589053,0.5215463158871618,-1.5001143490452116,-0.0256686089945,0.00434468786136,0.00618556701031,0.1266211801929205,-0.45034449152337475,0.0306080980128,0.00499215429301,0.00721649484536,-0.1203262059787106,0.08250767373753964,1.01464515165,0.0050858667603,0.00618556701031,0.10231649025592508,-0.12949499656614938,20.947826087,0.152855615924,0.0,-2.5884045641480027,4.699838187702229
T,2,22,2100,0.05683829601,0.0263082115222,0.05620667,0.5223088080812931,-1.4999594107348722,-0.0253119913185,0.00427488349623,0.00515463917526,0.11909434840208852,-0.004076658492598195,0.0307952010611,0.0047480375117,0.00721649484536,0.13746099764094982,-0.11767764983952134,1.01473141617,0.00520991108956,0.00721649484536,0.13592249421592278,0.007616130377862351,20.8932748538,0.211887453325,0.0,-1.6269313109691808,1.292587415709801
T,2,22,2100,0.0568413142394,0.0262946618163,0.05551663,0.5161256402551814,-1.5028292639411098,-0.0254275318375,0.00435945915858,0.00618556701031,0.09699346959159334,0.011462289034564144,0.0306791995149,0.00472768591806,0.00618556701031,0.08588520969349338,-0.4486999040511721,1.01460278957,0.00449328467468,0.00618556701031,0.019647453499349855,-0.31682564022396464,20.9485294118,0.151941017057,0.0,-2.6132431598774803,4.82903981264641
T,2,22,2100,0.0568206622943,0.0263114394422,0.05608401,0.5188772587704007,-1.4998269503873525,-0.0256789222395,0.0044301794002,0.00618556701031,-0.050429989303040365,-0.129425779717665,0.0313992032357,0.00462475153823,0.00721649484536,-0.028466493808663035,-0.0962997724235164,1.0146549889,0.00489709695604,0.00618556701031,-0.22457260753875857,0.008272857919044085,20.907079646,0.198244573849,0.0,-1.756422038884716,1.5315813124488455
T,2,22,2100,0.0568097461347,0.0263769642708,0.0551765,0.5224567544389748,-1.5000450084094736,-0.0760208054318,0.00441537742752,0.00618556701031,0.006368345540242373,-0.3635543463587325,0.166191173264,0.00489488812633,0.00618556701031,0.036132482376277954,0.14701939931826358,1.00590213972,0.00521131882552,0.00618556701031,0.02282302509277011,0.37296309915255144,20.5332326284,0.179243467966,0.0,0.8801073478018542,4.188667214133507
T,2,22,2100,0.0569099199252,0.0262243196795,0.05418576,0.5248632606360676,-1.4907257092466768,-0.0761639753064,0.00465445395263,0.00618556701031,-0.4044793474169368,0.3049631191731432,0.165979381443,0.00495334227192,0.00618556701031,-0.15222630605022341,0.4486892558169555,1.00508165313,0.00494393454669,0.00618556701031,0.015726188022702415,-0.4157890013840566,20.6740412979,0.267356574854,0.5,0.04800359174189255,-0.8675309579834574
T,2,22,2100,0.0568133973566,0.026197210478,0.05419987,0.5232891580821041,-1.4898168648371333,-0.0761254043595,0.00391251379186,0.00618556701031,0.05533091467254449,0.08430327080526068,0.16601263718,0.0049219307277,0.00618556701031,-0.049724229097413024,-0.03036124791032302,1.00561114974,0.00509110247806,0.00721649484536,-0.13090785525200999,-0.13086466856202916,20.6642228739,0.240987211191,0.5,0.5727009450691489,-1.2591845584136767
T,2,22,2100,0.056913355611,0.0262531543267,0.05525795,0.5150825621260524,-1.5030646316530112,-0.0760262979196,0.00418702866172,0.00515463917526,0.1558484381271804,0.25777317830611457,0.165886783135,0.00499260907109,0.00721649484536,0.004244401284355812,-0.2841642860351761,1.00532131613,0.0052133423359,0.00824742268041,0.03935426287957915,-0.19676548130608884,20.8368263473,0.240738857249,0.5,-0.9009090485376364,-0.7775835386476113
T,2,22,2100,0.0569701173067,0.0262958551949,0.05450134,0.513555222651709,-1.503528682311549,-0.0760331820504,0.00435395228701,0.00515463917526,-0.010625386562912991,-0.19347907229155004,0.166294971597,0.00459862491872,0.00618556701031,-0.05336345799452518,-0.09988219116174335,1.0057888251,0.00483714633251,0.00618556701031,0.01105134005141668,-0.06780303372684626,20.9329446064,0.170385653692,0.0,-2.147417959786253,2.611403894012562
T,2,24,2100,0.0568167441147,0.0261928219605,0.05443661,0.5249613491611113,-1.4902193891592121,-0.0250991276764,0.00388600721285,0.00515463917526,0.0016699616117156904,0.23824722558770484,0.0342890258037,0.00471267236236,0.00618556701031,0.18698609834011082,-0.22633195709431364,1.01599463186,0.00492964270274,0.00721649484536,-0.09026356327125239,0.38611542975143864,22.8520710059,0.234606243806,0.5,-1.0653746230158412,-0.41767063885164735
T,2,24,2100,0.056750038005,0.0262624831658,0.05389939,0.5248253583633824,-1.4920760467661318,-0.0248150394178,0.00451325153356,0.00618556701031,-0.019137956264957793,-0.33717809802666476,0.0344451182535,0.00490236296929,0.00721649484536,-0.16189976147285545,-0.23188054340581488,1.016400849,0.00504063546402,0.00618556701031,-0.025148385600292977,-0.16534403957165367,22.9455882353,0.160361561634,0.0,-2.776544305156014,6.704106988802577
T,2,24,2100,0.0570384091272,0.0261522325133,0.05632056,0.5169320342462541,-1.5028765791204404,-0.0245518033679,0.00440204125357,0.00618556701031,0.0017652469619209344,-0.05777807673606228,0.0338301538834,0.00502865068445,0.00721649484536,0.0418947994507803,-0.1949625711996834,1.01602926505,0.00547638464622,0.00721649484536,0.06753897363848023,0.12115924951972357,22.9457478006,0.155508194529,0.0,-2.517523930875727,4.337926742531984
T,2,24,2100,0.0569240321945,0.026251513057,0.05528992,0.518387867715944,-1.5034053518771757,-0.025017590015,0.00451575082146,0.00618556701031,-0.009431817047699288,0.2738295651503857,0.0344519563156,0.00481980366416,0.00618556701031,0.1758704172784845,0.05446092839639727,1.01651625929,0.00506945882114,0.00618556701031,-0.03885094315688874,-0.025876333645700633,22.943620178,0.167268005625,0.0,-2.9134025510122203,8.014033604445999
T,2,24,2100,0.0567983596758,0.0262279364406,0.05435,0.5254425713750912,-1.4922743875065976,-0.0248266714897,0.00431581667764,0.00618556701031,0.016193650249376502,0.20186627076169383,0.0342858865376,0.00465116940071,0.00618556701031,0.020074915127810383,-0.08909008050035938,1.0168143727,0.00461689760305,0.00618556701031,0.33224935791240945,0.8339615526463517,22.9590643275,0.137084306079,0.0,-3.050156994124703,7.303457688807898
T,2,24,2100,0.0568998795012,0.0262832636696,0.05473791,0.5172068080882238,-1.5026962049576462,-0.0789924735943,0.00446919131687,0.00618556701031,-0.17467246182145374,0.1533776495339083,0.170308645879,0.00455998150108,0.00618556701031,-0.03008267381312605,-0.14633559320734513,1.00367465688,0.00525738695285,0.00721649484536,0.24192379438970701,-0.1341475293876231,22.7944785276,0.252168882387,0.5,-0.5047490484125676,-1.3913505863426747
T,2,24,2100,0.0568829927182,0.0263243810371,0.05677341,0.5140733489645319,-1.5053217397665204,-0.0791282864637,0.00439129774181,0.00515463917526,-0.06912963237282763,0.3189287689295144,0.170966266089,0.0049429000715,0.00618556701031,-0.21545039227639814,0.4451391846037618,1.00399865796,0.00541524663478,0.00721649484536,0.07996696823639429,-0.0641263522690787,22.8905325444,0.213797062309,0.0,-1.584239913163809,1.1409611634833912
T,2,24,2100,0.0567569163591,0.0262381060324,0.0550114,0.5248389144552349,-1.4923275319258396,-0.0791945499488,0.00445508012215,0.00618556701031,-0.041939928984086765,0.13928276325688094,0.171275697836,0.0045835918244,0.00618556701031,0.07887673984411994,-0.12055354678966657,1.00333092181,0.00491223338404,0.00721649484536,-0.001514996490366584,-0.28098893637302114,22.9473684211,0.153446102496,0.0,-2.5724787771376034,4.617647058823427
T,2,24,2100,0.0568677057357,0.0263275010191,0.05388855,0.5151038884359906,-1.5039439391593565,-0.0787901758642,0.00417836798585,0.00515463917526,0.08672152143037136,0.022760615678586227,0.170072771377,0.00487273594111,0.00618556701031,0.03075686514129262,0.18810240614485707,1.0042177077,0.00504869089521,0.00618556701031,0.13558596551617674,0.5586525239637314,22.9588235294,0.137450840536,0.0,-3.038519496827447,7.232600732600597
T,2,24,2100,0.0568959260349,0.0262828876598,0.05495748,0.5148537968090849,-1.5041322824141266,-0.0789098164888,0.00420478153419,0.00515463917526,0.13200011221460375,-0.20923298969127968,0.170768207516,0.00458539044188,0.00721649484536,-0.05753877038916758,-0.637254619172547,1.00424464129,0.00472902214467,0.00618556701031,0.15690524898237332,0.6194939617130517,22.931085044,0.180667534891,0.0,-2.4676363744089924,5.2430181040887955
T,2,30,2100,0.0572668283541,0.0261102217518,0.05562283,0.512498604212813,-1.507751318620125,-0.0218950879321,0.00463873825217,0.00618556701031,-0.10920796778413037,0.4840697403826053,0.045039417829,0.0043570120909,0.00618556701031,-0.2078887474191117,0.043446489643343966,1.02253486962,0.00500923591329,0.00618556701031,0.13810709217465672,-0.0911567539305751,20.7514705882,0.255810503773,0.5,-0.14352910108547484,-1.6554381431220095
T,2,30,2100,0.0571154799751,0.0260863767506,0.05442239,0.5219611571922307,-1.4954675399002257,-0.0222553807198,0.00429096100406,0.00515463917526,0.11000941434000315,-0.07663117587365376,0.0445680352083,0.00480542253317,0.00618556701031,0.07019741654535062,-0.28261887354514403,1.02263218183,0.00532405369868,0.00721649484536,0.21942836234028848,-0.14173646944031315,20.7923976608,0.252242769897,0.5,-0.48053018093156763,-1.4309092889337585
T,2,30,2100,0.0570856079302,0.0260735127825,0.05462093,0.5227880867131941,-1.4964889634077527,-0.022131594906,0.00413304133952,0.00515463917526,0.1459896786194066,-0.02436704923123667,0.0443389933293,0.00471469212664,0.00618556701031,0.3123826556934062,0.6302912380355896,1.02275621589,0.00495147275138,0.00618556701031,0.19078120053519856,0.09143882216666688,20.9338235294,0.169437038556,0.0,-2.1698151830137276,2.7080979284368993
T,2,30,2100,0.0571086037905,0.0260508524728,0.05408328,0.5216944447618213,-1.4963359412323818,-0.0222023009114,0.00455458415959,0.00515463917526,-0.3191702775419978,0.7776842223570419,0.0443806962498,0.00458840097077,0.00618556701031,-0.04587244947428602,0.09772030198621096,1.0223935455,0.00506367882837,0.00721649484536,0.06784316892803105,-0.2815361922166,20.8913043478,0.213146972791,0.0,-1.5926764327873764,1.1635278864113952
T,2,30,2100,0.057277552818,0.0261050320931,0.05427441,0.5111089850943822,-1.509033660583454,-0.02229000183,0.00430411471714,0.00618556701031,0.0116400517288178,-0.05005081218804319,0.0440797901543,0.00477465623683,0.00618556701031,0.021726286523048494,0.29396348471756895,1.02208869639,0.00506561658604,0.00721649484536,0.06677750126037685,-0.4122731328283029,20.8284023669,0.243539829908,0.5,-0.8135303693525051,-0.9489386458770395
T,2,30,2100,0.0562077614713,0.0263251751026,0.05680074,0.4856848165377173,-1.5421418848869115,-0.143241695304,0.0043839693547,0.00618556701031,0.04798070844946384,0.2469752793654818,0.131611938399,0.00464176608284,0.00515463917526,0.13608187947436926,0.15864162428147255,1.01969899453,0.00501373508447,0.00618556701031,0.15549614967859682,0.2912500462981722,21.7561728395,0.249923780486,0.5,-0.04939777634741579,-1.9975598596919308
T,2,30,2100,0.0556942843142,0.0261068387853,0.05287769,0.5188150242609829,-1.4962872433634573,-0.14318106237,0.00418394039096,0.00618556701031,-0.1615576892597789,0.06224599976703438,0.131871088672,0.00516657737915,0.00721649484536,-0.061733223579639854,-0.4070027765122388,1.02001693019,0.00512610174511,0.00721649484536,0.21299539646291196,-0.1465050782853221,22.5,0.0,0.0,0.0,-3.0
T,2,30,2100,0.0556473346135,0.0261134680124,0.05639071,0.532574570734341,-1.4894335628008872,-0.134742573955,0.00455772633778,0.00515463917526,0.17746403797926674,0.0362952486641932,0.112982960629,0.00482742050096,0.00618556701031,-0.21694296849762082,0.4905991850196969,1.01482149959,0.00494993816952,0.00721649484536,0.02802600625757373,0.24245026814846193,19.7151335312,0.247556719461,0.5,0.2816846896226533,-1.9206537356321878
T,2,30,2100,0.0557699850623,0.0261720168049,0.05445544,0.5211008027630536,-1.5034185588097018,-0.13508177888,0.00416271826474,0.00618556701031,-0.09973045068266458,-0.13257902224224383,0.113102760226,0.00516709745933,0.00721649484536,-0.0009251496448739841,-0.4252574931226851,1.01482601203,0.00502278371144,0.00721649484536,0.07783405509962282,0.17815863202918614,19.9985337243,0.0270367872648,0.0,-18.38485630013127,336.0029411764743
T,2,30,2100,0.0558578439651,0.0261341950034,0.05458851,0.514785779016127,-1.5059570550211532,-0.13510049252,0.00436708787165,0.00618556701031,-0.055067333353149645,-0.10279601927558568,0.113328642663,0.00522250010676,0.00824742268041,0.03409730484190029,-0.21265496467553247,1.01490715531,0.00512663603959,0.00721649484536,-0.08862527845236357,0.242432398137145,20.0,0.0,0.0,0.0,-3.0
T,3,18,2100,0.0581056294763,0.0261099328546,0.05522758,0.4551996825682724,-1.5316307303541672,-0.286135362272,0.429265789739,0.95849609375,-1.0727271065846673,-0.8484309750067536,-0.211140206837,0.445838245673,0.00634765625,-1.1997085338999727,-0.5601884908895434,-0.999980876713,0.00580549776916,0.005859375,0.18559442246969357,0.8965625797828278,nan,nan,nan,nan,nan
T,3,18,2100,0.058151548404,0.0261296955496,0.05449253,0.4445554181438123,-1.5396168926566502,-0.266714145483,0.41823312385,0.016357421875,-1.195317876158332,-0.5703288609611383,-0.203402030036,0.440558741682,0.00634765625,-1.2452486357586674,-0.4487813355298331,-1.00047183654,0.0053155246076,0.005859375,0.18432939439506738,1.1220590385474782,nan,nan,nan,nan,nan
T,3,18,2100,0.0581960823192,0.0261980466095,0.05588864,0.44435014037825366,-1.5439710034890497,-0.273231841489,0.422511987437,0.487548828125,-1.1509136234967625,-0.6745902991588304,-0.219414920462,0.450986773696,0.51318359375,-1.1509372934307796,-0.6747414525459097,-0.999655553537,0.00548759464249,0.005859375,0.4793481338860618,1.2624429116029443,nan,nan,nan,nan,nan
T,3,18,2100,0.0580565469077,0.0261337394632,0.05517865,0.45516489690907586,-1.5336332609613303,-0.279156650641,0.425627903564,0.95703125,-1.1159236406554656,-0.7537981517160937,-0.195595452724,0.435856671434,0.0057373046875,-1.2954107372573875,-0.3213555677680997,-1.00032301683,0.00508864315766,0.00537109375,-0.06548306220251005,1.259272559335999,nan,nan,nan,nan,nan
T,3,18,2100,0.0578857197756,0.0261310014926,0.05426898,0.4653103124008584,-1.5209681932075305,-0.270354499918,0.419853985652,0.01904296875,-1.1670108765679907,-0.6371324202482098,-0.205799595976,0.442443497277,0.00634765625,-1.2340594809839596,-0.476551330620397,-1.00017779106,0.00550543623051,0.0048828125,0.23374546220534262,1.397744981205661,nan,nan,nan,nan,nan
T,3,18,2100,0.0583021049127,0.0262051790213,0.05481083,0.4500089353082192,-1.5347818286218826,-0.195721323409,0.413671839353,0.00634765625,-1.3671521379263518,-0.13035898711824911,-0.0861592130085,0.472493886978,0.00634765625,-1.3671771557028851,-0.1303440722467606,-0.982047654199,0.00553774709706,0.0068359375,-0.8062211280102142,0.845323632057442,nan,nan,nan,nan,nan
T,3,18,2100,0.0580554700499,0.0262153974183,0.0552763,0.4602663612132295,-1.5261065151940334,-0.221192667959,0.430417501683,0.00830078125,-1.1992326997894671,-0.5612962317087087,-0.117979853036,0.492794466304,0.008544921875,-1.1829142085336513,-0.6002670011339095,-0.98247865189,0.00556625392658,0.0068359375,-0.7010699784335722,0.5075438211590031,nan,nan,nan,nan,nan
T,3,18,2100,0.0582077018204,0.026167037123,0.05368542,0.4525020809200275,-1.5314946124163853,-0.230070552724,0.436078876789,0.749877929688,-1.1466290218564008,-0.6846370381153246,-0.115222624916,0.491371231583,0.0078125,-1.1965163044453562,-0.5679577409438932,-0.982525014622,0.00595136501674,0.0078125,-0.6937177560294442,0.1582014281653472,nan,nan,nan,nan,nan
T,3,18,2100,0.0580377790524,0.0261924957002,0.0549312,0.4605968037593451,-1.5255323990408263,-0.216206545552,0.427436852499,0.0078125,-1.2299502874602126,-0.4866382046591591,-0.115149119544,0.491118149082,0.0078125,-1.1960747426117633,-0.5689960268412588,-0.982662140377,0.00579554191626,0.00634765625,-0.7577478354680193,0.404044633358422,nan,nan,nan,nan,nan
T,3,18,2100,0.0582845411721,0.0261538607119,0.05501097,0.45351075026308696,-1.5300011668419136,-0.222753649934,0.431690112852,0.0078125,-1.1916893404387328,-0.5792748794558986,-0.101275426509,0.482849969712,0.00634765625,-1.2767837335911785,-0.3693866223598765,-0.982652559055,0.00590220264357,0.0078125,-0.6582971448229034,0.3323342917864829,nan,nan,nan,nan,nan
V,3,20,2100,0.0582005165087,0.0260837583148,0.05494019,0.4525823442066859,-1.5361473477815404,-0.261152497137,0.415166933736,0.0128173828125,-1.2293108209084471,-0.4877305273970496,-0.217480724395,0.44985418168,0.0076904296875,-1.162924693390505,-0.6470860485783598,-1.00035278959,0.005337556912,0.0048828125,0.1578726119117691,1.3431225608295785,nan,nan,nan,nan,nan
V,3,20,2100,0.0582976220449,0.0258832612864,0.05463366,0.46441495578201253,-1.5226829013716134,-0.262024238782,0.415118094191,0.0155029296875,-1.2276210427862995,-0.4919860645232985,-0.195683092949,0.435805977574,0.0052490234375,-1.2954519597533947,-0.321170870803154,-0.999949919872,0.00499519468357,0.006591796875,0.4895157939754934,0.8786688297213008,nan,nan,nan,nan,nan
V,3,20,2100,0.0581955316459,0.0259870024218,0.05451139,0.4569624162987553,-1.5264407360546643,-0.269785355548,0.420082640025,0.0186767578125,-1.1706223118244767,-0.6287224028374521,-0.205628687022,0.442995758342,0.0078125,-1.2355252931614324,-0.47285063864895527,-1.0002179827,0.00553839437369,0.00537109375,0.4149976804924264,1.3727771423302473,nan,nan,nan,nan,nan
V,3,20,2100,0.0579320299501,0.0263438918858,0.0553177,0.4281343894795367,-1.5521821624035268,-0.270828754396,0.420271771149,0.01806640625,-1.1667878911316967,-0.6376302733199024,-0.208863241288,0.445058701226,0.006591796875,-1.2151022723985787,-0.52302447434483,-1.00028098026,0.00560206712229,0.005859375,0.3503269696487893,1.2198509017746266,nan,nan,nan,nan,nan
V,3,20,2100,0.0580004401496,0.0260267831866,0.05357588,0.4645155136465153,-1.5175395522869974,-0.268658337996,0.420079015486,0.015380859375,-1.1827306343496968,-0.6002555258043696,-0.195318744006,0.436235167438,0.0068359375,-1.299336249935589,-0.311160860740741,-1.00006993286,0.00556046686889,0.005615234375,0.5206330450232002,1.5249978036271763,nan,nan,nan,nan,nan
V,3,20,2100,0.0582285634165,0.0260424473414,0.05411396,0.47006942537435664,-1.5212660633837782,-0.229577323718,0.435152812698,0.751708984375,-1.1469431262598697,-0.6839068314935082,-0.112895633013,0.489795502793,0.0072021484375,-1.2110957564558311,-0.5328302664342721,-0.982304186699,0.00548837479243,0.0068359375,-0.5050031752725833,0.5492942644658045,nan,nan,nan,nan,nan
V,3,20,2100,0.0579043012219,0.0262818500529,0.05482095,0.4399315719153639,-1.5363236862294314,-0.207274132168,0.421775844815,0.0068359375,-1.2874428018541666,-0.34188881901058865,-0.129248550258,0.499559357816,1.13488769531,-1.1234093058031225,-0.7375131281582838,-0.98262826192,0.00549352371279,0.0069580078125,-0.7111122484943915,0.6040440472441011,nan,nan,nan,nan,nan
V,3,20,2100,0.0579807033167,0.0261885056777,0.053722,0.46150677077729674,-1.5209803201314482,-0.204591098972,0.42017763538,0.0068359375,-1.3088581989387442,-0.28626402211171253,-0.116704239637,0.49273286065,0.0087890625,-1.1908749093304036,-0.5813448405810964,-0.982444468991,0.00572548031052,0.0068359375,-0.9028435308357957,0.930633956720337,nan,nan,nan,nan,nan
V,3,20,2100,0.0583085982045,0.0260831757883,0.0550066,0.4499358402148482,-1.5354560529736188,-0.229637419872,0.43545610057,0.747924804688,-1.1469853314252376,-0.6838707922590324,-0.121225210337,0.49475659949,0.008544921875,-1.1626753005119586,-0.6478642190177335,-0.982707331731,0.00584133443241,0.0078125,-0.6102844641992222,0.29923409071469687,nan,nan,nan,nan,nan
V,3,20,2100,0.0580357675062,0.0262506577707,0.05436752,0.4499725592136196,-1.5324144830925583,-0.221688429108,0.430626123096,0.00732421875,-1.1988339356646114,-0.5621728686416883,-0.0912623881074,0.475743316498,0.006591796875,-1.3343604585725397,-0.21909614269013034,-0.983084988411,0.00560556805072,0.0068359375,-0.696167423990083,0.42957150537257993,nan,nan,nan,nan,nan
T,3,22,2100,0.0582539389027,0.0259604708868,0.05500259,0.45454681290763105,-1.5302094557288455,-0.25728446048,0.413013513438,0.00634765625,-1.2561074549492706,-0.4213310756078421,-0.20735180105,0.444039116759,0.0068359375,-1.2229801524777582,-0.5036812045053471,-1.00086722726,0.0053521579774,0.00537109375,0.22080956322577094,1.450141834002971,nan,nan,nan,nan,nan
T,3,22,2100,0.0581554073566,0.0259438009833,0.05343957,0.46106436895705477,-1.5224211823699714,-0.268871444311,0.42005203177,0.018798828125,-1.178751162098762,-0.6096501644013621,-0.217096103766,0.449512341716,0.0087890625,-1.1627951722010772,-0.6473366010595107,-1.00088892228,0.00563869775076,0.00537109375,0.22549937188010208,1.2596654711211457,nan,nan,nan,nan,nan
T,3,22,2100,0.0580986254364,0.0260910394844,0.05405831,0.45490958509295926,-1.5357372307456012,-0.262104103069,0.416204484688,0.015625,-1.2236760664879887,-0.5016343795749343,-0.202255131346,0.441153076949,0.00732421875,-1.257174848638563,-0.41890555406079066,-1.00093514018,0.00594794147476,0.005859375,0.16811326200767196,0.6755432794935761,nan,nan,nan,nan,nan
T,3,22,2100,0.0580928264589,0.0261071071937,0.05452251,0.4510389652079375,-1.5395771693977836,-0.277184362856,0.424505542163,0.95703125,-1.1311005699270158,-0.719744360867872,-0.222966169446,0.452772485923,1.025390625,-1.131096810009666,-0.7200850584953353,-1.00036937338,0.00501074047557,0.00634765625,0.2635545414215601,1.0525552317470463,nan,nan,nan,nan,nan
T,3,22,2100,0.0583426645636,0.0260282699693,0.05573173,0.45207952597961854,-1.5379220555862456,-0.271764823718,0.421539530707,0.01806640625,-1.162788120562886,-0.6471494021741515,-0.19039463141,0.432832912079,0.0057373046875,-1.3305487202564903,-0.22899279535469175,-1.0003530649,0.0051379465844,0.0048828125,0.3697517769730023,1.3035391168136252,nan,nan,nan,nan,nan
T,3,22,2100,0.0581651965835,0.026016897366,0.0541008,0.45655163895880474,-1.522627227373871,-0.225284161555,0.432959769826,0.00927734375,-1.1754433695024404,-0.6177149832489603,-0.125366534731,0.497337371747,1.134765625,-1.142612486813676,-0.694019332481048,-0.982683500497,0.0053265650944,0.005859375,-0.8046723579683234,0.6844081431405438,nan,nan,nan,nan,nan
T,3,22,2100,0.0580551929676,0.0260869245868,0.0536199,0.4620375083814301,-1.520518948241306,-0.213476064254,0.426054415317,0.00732421875,-1.252156816707038,-0.43142635854802114,-0.131529516103,0.500907905459,1.13647460938,-1.1083820808487024,-0.7710738992212387,-0.982673489318,0.00520196625056,0.005859375,-0.7295471836956188,0.5401093725665636,nan,nan,nan,nan,nan
T,3,22,2100,0.0583356853367,0.0260548311806,0.05463432,0.4621134711266368,-1.5279666618314587,-0.211463245285,0.424588101434,0.007080078125,-1.265117682795798,-0.398748007599401,-0.106135609815,0.485848478412,0.00732421875,-1.2481840265160862,-0.4415847912509734,-0.982741568095,0.00590541995198,0.0078125,-0.6652248379144846,0.2688434380567042,nan,nan,nan,nan,nan
T,3,22,2100,0.0583490320698,0.0260139092013,0.05479449,0.461436388667943,-1.52804454893927,-0.219578560152,0.429970077435,0.0087890625,-1.2117603710297986,-0.5309330429559398,-0.100413900583,0.481720319111,0.0072021484375,-1.2794106614493295,-0.36272996001104607,-0.98328458954,0.00608448678904,0.0078125,-0.473116460071679,-0.027545154075676592,nan,nan,nan,nan,nan
T,3,22,2100,0.0582921102743,0.0260920923745,0.05406722,0.46241743123854545,-1.5313770249760774,-0.229447230659,0.435389677367,0.505615234375,-1.1509409411774287,-0.6746511466935314,-0.118166560102,0.493014479179,0.008056640625,-1.1826397669718556,-0.6008986992389138,-0.982567984735,0.00568861013816,0.007568359375,-0.5572099135920072,0.16688188284092442,nan,nan,nan,nan,nan
T,3,24,2100,0.0582365891022,0.0259765459888,0.05439855,0.45784936297698087,-1.5316311754436964,-0.252175299245,0.409552984973,0.00830078125,-1.2914372620278503,-0.33122405109683806,-0.209913239075,0.445738711018,0.0068359375,-1.2071795216129468,-0.5421880161387387,-1.00120501285,0.00550375550068,0.00537109375,0.05544580539599523,1.3642897924575452,nan,nan,nan,nan,nan
T,3,24,2100,0.0582180083292,0.0259887770748,0.05409875,0.4550725309387997,-1.5352430512500619,-0.253670226582,0.411628135152,0.0087890625,-1.2820983990323997,-0.3552095802617927,-0.22706202046,0.455755760236,1.0283203125,-1.1045376665503872,-0.779391565195092,-1.0010839594,0.00515100063646,0.0048828125,0.423092085891737,1.746018694120881,nan,nan,nan,nan,nan
T,3,24,2100,0.0582622981047,0.0259036897806,0.05523313,0.4588542008664564,-1.5258585725799376,-0.270131636639,0.420786841383,0.017578125,-1.1707214248331723,-0.6285117446456825,-0.197101203763,0.437087654021,0.00634765625,-1.2861053184835847,-0.34530166490295056,-1.00096410635,0.00556965182004,0.005859375,0.1156321082441539,0.9146228628253357,nan,nan,nan,nan,nan
